id,name,host_id,host_name,host_since,host_listings_count,street,city,state,zipcode,market,smart_location,country_code,country,latitude,longitude,is_location_exact,property_type,room_type,accommodates,year,month
17318591,Waikiki:)9flr ! Wi-fi free parking/pool/hot tub,12935418,Hunter,2014-03-08,14,"Honolulu, HI, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.27930929931165,-157.82487566724907,FALSE,Apartment,Entire home/apt,2,2018,1
8444796,22 floor Greatview! Swimming pool!,12935418,Hunter,2014-03-08,14,"Honolulu, HI, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.28172319885143,-157.8255681486667,FALSE,Apartment,Entire home/apt,2,2018,1
6542140,8th flr! Free parking .pool/hot tub,12935418,Hunter,2014-03-08,14,"Honolulu, HI, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.27752980280113,-157.82191745823715,FALSE,Apartment,Entire home/apt,1,2018,1
10571779,Remodeled ! Free prk! Pool ! Hottub,12935418,Hunter,2014-03-08,14,"Honolulu, HI, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.278940190728107,-157.82499804565325,FALSE,Apartment,Entire home/apt,2,2018,1
7999931,26th floor! Great view ! Parking !,12935418,Hunter,2014-03-08,14,"Honolulu, HI, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.2802922807356,-157.82543370737253,FALSE,Apartment,Entire home/apt,2,2018,1
11343114,145 night  ! Insane view ! 1 bdr!,12935418,Hunter,2014-03-08,14,"Honolulu, HI, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.281954442182663,-157.82663523252407,FALSE,Apartment,Entire home/apt,3,2018,1
4931524,11 floor /wi-fi Free parking/pool/hot tub/sauna!!,12935418,Hunter,2014-03-08,14,"Honolulu, HI, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.27935267575596,-157.82362458300224,FALSE,Apartment,Entire home/apt,1,2018,1
21568099,2BR/1BA Condo at Royal Aloha. Nice city view!,13031980,Arvis,2014-03-11,7,"Honolulu, HI, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.287001399196626,-157.8338224214461,TRUE,Condominium,Entire home/apt,6,2018,1
15452464,Ocean view/Oceanfront Condo at the Ilikai hotel,13031980,Arvis,2014-03-11,7,"Honolulu, HI, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.285340110938453,-157.83966628902368,TRUE,Condominium,Entire home/apt,5,2018,1
20874253,Amazing ocean view/Beach front condo in Ilikai,13031980,Arvis,2014-03-11,7,"Honolulu, HI, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.28468590963402,-157.83782580970697,TRUE,Condominium,Entire home/apt,4,2018,1
20819888,Amazing ocean view Ilikai Marina condo!,13031980,Arvis,2014-03-11,7,"Honolulu, HI, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.28531145992209,-157.83885363160155,TRUE,Condominium,Entire home/apt,6,2018,1
20878627,Large apartment at Royal Garden Waikiki by Wyndham,13031980,Arvis,2014-03-11,7,"Honolulu, HI, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.285178906823493,-157.83111204694876,TRUE,Condominium,Entire home/apt,7,2018,1
20878906,Ocean/City view condo at Waikiki Banyan hotel,13031980,Arvis,2014-03-11,7,"Honolulu, HI, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.275724867216734,-157.82162659325903,TRUE,Condominium,Entire home/apt,5,2018,1
20805060,"Waikiki Ilikai Marina condo, amazing ocean view!!!",13031980,Arvis,2014-03-11,7,"Honolulu, HI, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.286923752439805,-157.83874638607077,TRUE,Condominium,Entire home/apt,5,2018,1
2546822,Hale `Awapuhi: Modern & Luxurious Gated Property,13040052,J. Robert,2014-03-11,1,"Kailua, HI, United States",Kailua,HI,96734,Oahu,"Kailua, HI",US,United States,21.372542937516698,-157.76590243714008,TRUE,Apartment,Entire home/apt,4,2018,1
17613058,"3bdrm/2bth/2prkg ,5 min walk to Waikiki Beach",13049727,Loren And Sean,2014-03-12,1,"Honolulu, HI, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.274578831340484,-157.81528324917292,FALSE,House,Entire home/apt,8,2018,1
22137457,Celebrity 5 Bed rooms suites near Lanikai Beach!,13114914,Dado,2014-03-14,72,"Kailua, HI, United States",Kailua,HI,96734,Oahu,"Kailua, HI",US,United States,21.403718073159038,-157.7387136364961,TRUE,Vacation home,Entire home/apt,10,2018,1
14060008,frangipani one bedroom.,13200047,Brent,2014-03-16,2,"Honolulu, HI, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.261472672479577,-157.81976277098596,TRUE,Apartment,Entire home/apt,4,2018,1
8780721,contemporary on the coast,13200047,Brent,2014-03-16,2,"Honolulu, HI, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.262138379517207,-157.82120189697753,TRUE,Apartment,Entire home/apt,6,2018,1
12157453,1 BR/1Bath Condo - Hilton Hawaiian Village,13200680,Dimas,2014-03-16,2,"Honolulu, HI, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.28171690980497,-157.83818030433574,FALSE,Condominium,Entire home/apt,4,2018,1
2888275,Ocean front at Sunset Beach,13354892,Fred Sr,2014-03-20,1,"Haleiwa, HI, United States",Haleiwa,HI,96712,Oahu,"Haleiwa, HI",US,United States,21.67234603618583,-158.0420989564594,TRUE,Townhouse,Entire home/apt,6,2018,1
20426551,"North Shore, Oahu    Velzyland",13411339,Susan,2014-03-22,1,"Haleiwa, HI, United States",Haleiwa,HI,96712,Oahu,"Haleiwa, HI",US,United States,21.687245802018676,-158.02394990701004,TRUE,House,Entire home/apt,4,2018,1
2619024,"Historical home, heart of Waikiki 2 Parking/short.",13412580,Loan,2014-03-22,1,"Honolulu (Waikiki), HI, United States",Honolulu (Waikiki),HI,96815,Oahu,"Honolulu (Waikiki), HI",US,United States,21.27705416860056,-157.82322234093357,TRUE,House,Entire home/apt,5,2018,1
17995202,Pat's at Punaluu,13421887,Gary,2014-03-22,6,"Hauula, HI, United States",Hauula,HI,96717,Oahu,"Hauula, HI",US,United States,21.58988569565804,-157.8912911579022,TRUE,Condominium,Entire home/apt,4,2018,1
2626933,Beautiful North Shore Home,13453986,Paul,2014-03-23,1,"Haleiwa, HI, United States",Haleiwa,HI,96712,Oahu,"Haleiwa, HI",US,United States,21.653800799025056,-158.05677547324797,TRUE,House,Entire home/apt,6,2018,1
2627955,"Sunset Beach/Backyards Garden, Steps to the Beach",13459916,Jennifer,2014-03-23,1,"Haleiwa, HI, United States",Haleiwa,HI,96712,Oahu,"Haleiwa, HI",US,United States,21.678898652990377,-158.03783682041407,TRUE,House,Entire home/apt,5,2018,1
5562111,Luxurious 1br/parking monthly rentals near beach!,13468379,Ratana,2014-03-24,4,"Honolulu, HI, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.286632014757483,-157.83636577205172,TRUE,Apartment,Entire home/apt,3,2018,1
4259101,"Ocean view 1 br,large lanai, WIFI monthly rental!",13468379,Ratana,2014-03-24,4,"Honolulu, HI, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.28057504725377,-157.82489003634737,TRUE,Condominium,Entire home/apt,4,2018,1
21002554,5 Star Studio,13508451,Anderson,2014-03-25,4,"Haleiwa, HI, United States",Haleiwa,HI,96712,Oahu,"Haleiwa, HI",US,United States,21.676409395283113,-158.03639486281588,TRUE,Vacation home,Entire home/apt,2,2018,1
2637852,Sunset Beach Vintage Cottage,13508451,Anderson,2014-03-25,4,"Haleiwa, HI, United States",Haleiwa,HI,96712,Oahu,"Haleiwa, HI",US,United States,21.673152681808496,-158.03837348297589,TRUE,House,Entire home/apt,4,2018,1
4294289,Sunset Beach Lodge Retreat,13508451,Anderson,2014-03-25,4,"Haleiwa, HI, United States",Haleiwa,HI,96712,Oahu,"Haleiwa, HI",US,United States,21.674694039248436,-158.03732057759817,TRUE,House,Entire home/apt,8,2018,1
4052313,Sunset Beach Escape,13508451,Anderson,2014-03-25,4,"Haleiwa, HI, United States",Haleiwa,HI,96712,Oahu,"Haleiwa, HI",US,United States,21.675440709292864,-158.0390675598225,TRUE,House,Entire home/apt,4,2018,1
16733675,Fantastic 2 bedroom Condo in the Heart of Waikiki,13526139,Sara,2014-03-25,3,"Honolulu, HI, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.27686732984507,-157.8233955008474,TRUE,Apartment,Entire home/apt,7,2018,1
2641935,Hahaione Hideaway Family,13526139,Sara,2014-03-25,3,"Honolulu, HI, United States",Honolulu,HI,96825,Oahu,"Honolulu, HI",US,United States,21.30826338345782,-157.71256291077574,TRUE,House,Entire home/apt,8,2018,1
4339895,Amazing Waterfront Home Hawaii Kai,13526139,Sara,2014-03-25,3,"Honolulu, HI, United States",Honolulu,HI,96825,Oahu,"Honolulu, HI",US,United States,21.285636472898325,-157.7090209718003,FALSE,House,Entire home/apt,10,2018,1
2643029,Nancy's Casa Garden views in Kailua,13531579,Nancy,2014-03-25,1,"Kailua, HI, United States",Kailua,HI,96734,Oahu,"Kailua, HI",US,United States,21.36657862907416,-157.7382382700098,TRUE,House,Entire home/apt,3,2018,1
15437361,Hale Halai,13607476,Adam,2014-03-27,1,"Hauula, HI, United States",Hauula,HI,96717,Oahu,"Hauula, HI",US,United States,21.603073568091805,-157.90630514112317,TRUE,House,Entire home/apt,16,2018,1
4128952,Kahalu'u Cottage Luxury on a Budget,13619776,Shad,2014-03-27,1,"Kaneohe, HI, United States",Kaneohe,HI,96744,Oahu,"Kaneohe, HI",US,United States,21.47291782578668,-157.84429332102337,TRUE,Bed & Breakfast,Entire home/apt,6,2018,1
20134533,Waikiki Apartment,13619924,Austin,2014-03-27,2,"Honolulu, HI, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.280615395441586,-157.82574384916214,FALSE,Apartment,Entire home/apt,2,2018,1
2660898,Your own place in heart of Waikiki!,13619924,Austin,2014-03-27,2,"Honolulu, HI, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.274343903895403,-157.82312575264984,FALSE,Apartment,Entire home/apt,2,2018,1
2676177,Marriott's Ko Olina Beach Club: 3BR,13684559,Peter,2014-03-30,10,"Kapolei, HI, United States",Kapolei,HI,96707,Oahu,"Kapolei, HI",US,United States,21.331304578897306,-158.1214923882934,TRUE,Villa,Entire home/apt,10,2018,1
2675116,Front row view at Makaha Shores,13696191,Dawn,2014-03-30,1,"Makaha, HI, United States",Makaha,HI,NA,Oahu,"Makaha, HI",US,United States,21.478762037976157,-158.222894014291,TRUE,Apartment,Entire home/apt,2,2018,1
11591447,Island Cottage 1.5mi From Beach,13775447,Imran,2014-04-01,1,"Honolulu, HI, United States",Honolulu,HI,96822,Oahu,"Honolulu, HI",US,United States,21.306994232681483,-157.8456983965068,TRUE,House,Entire home/apt,3,2018,1
14773729,Comfy Refined High-floor Studio w/ view,13787275,Jesse,2014-04-01,2,"Honolulu, HI, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.28608176066008,-157.833211995373,TRUE,Apartment,Entire home/apt,2,2018,1
13462927,Elegant High-floor Corner Studio w/ great views,13787275,Jesse,2014-04-01,2,"Honolulu, HI, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.287471833272257,-157.833380938015,TRUE,Apartment,Entire home/apt,2,2018,1
22036210,Oceanfront Beach House ~ A Secluded Paradise!,13787763,Donna,2014-04-01,2,"Haleiwa, HI, United States",Haleiwa,HI,96712,Oahu,"Haleiwa, HI",US,United States,21.612407845228116,-158.09444218821352,TRUE,House,Entire home/apt,10,2018,1
2694000,Maluhia: Peace & Tranquility,13787763,Donna,2014-04-01,2,"Haleiwa, HI, United States",Haleiwa,HI,96712,Oahu,"Haleiwa, HI",US,United States,21.61121805521302,-158.09436077769539,TRUE,House,Entire home/apt,10,2018,1
13084253,Your Paradise Destination!,13799083,John,2014-04-02,1,"Waiʻanae, HI, United States",Waiʻanae,HI,96792,Oahu,"Waiʻanae, HI",US,United States,21.480913501035282,-158.20413068464538,TRUE,Condominium,Entire home/apt,5,2018,1
13604438,Tropical Views 1 Bdrm: Waikiki Royal Aloha,13842430,Krystal,2014-04-03,1,"Honolulu, HI, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.287446965153592,-157.83261554807396,TRUE,Condominium,Entire home/apt,4,2018,1
13787659,Stunning ocean and lagoon view,13859608,Sheryl,2014-04-03,1,"Honolulu, HI, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.285273674522884,-157.83743335755034,TRUE,Condominium,Entire home/apt,4,2018,1
15955939,Spectacular  Waimea Oceanfront Home,13872629,Chris,2014-04-03,3,"Haleiwa, HI, United States",Haleiwa,HI,96712,Oahu,"Haleiwa, HI",US,United States,21.633641744219833,-158.0706653071535,TRUE,House,Entire home/apt,8,2018,1
6880624,Sunset Beachfront Villa,13872629,Chris,2014-04-03,3,"Haleiwa, HI, United States",Haleiwa,HI,96712,Oahu,"Haleiwa, HI",US,United States,21.681616295758044,-158.03163836273833,TRUE,House,Entire home/apt,6,2018,1
3885174,"Nice 1 Bedroom house, Velzyland NS",13874456,Thiago,2014-04-03,2,"Haleiwa, HI, United States",Haleiwa,HI,96712,Oahu,"Haleiwa, HI",US,United States,21.681384971099174,-158.02968418898095,TRUE,House,Entire home/apt,3,2018,1
2710849,"Great Studio, Velzyland North Shore",13874456,Thiago,2014-04-03,2,"Haleiwa, HI, United States",Haleiwa,HI,96712,Oahu,"Haleiwa, HI",US,United States,21.6814667973097,-158.02858692620592,TRUE,House,Entire home/apt,2,2018,1
2393986,Amazing Winter Discount $195 - $225/nt,13894229,NA,NA,NA,"Kaaawa, HI, United States",Kaaawa,HI,96730,Oahu,"Kaaawa, HI",US,United States,21.554790946123433,-157.854604482707,FALSE,House,Entire home/apt,8,2018,1
15625490,Cozy + Clean Home Away from Home,13902699,Fletcher And Emily,2014-04-04,2,"Aiea, HI, United States",Aiea,HI,96701,Oahu,"Aiea, HI",US,United States,21.384174562837803,-157.93554148983628,FALSE,Guesthouse,Entire home/apt,2,2018,1
22347693,Kid + Parent Friendly Home Base,13902699,Fletcher And Emily,2014-04-04,2,"Aiea, HI, United States",Aiea,HI,96701,Oahu,"Aiea, HI",US,United States,21.38372889110155,-157.93439650358025,TRUE,House,Entire home/apt,5,2018,1
2741869,6 bd country living near beach,13980442,Samantha,2014-04-07,1,"Hauula, HI, United States",Hauula,HI,96717,Oahu,"Hauula, HI",US,United States,21.61277973010178,-157.9129593521822,TRUE,House,Entire home/apt,16,2018,1
2732280,Cozy Waialua Getaway,13983368,Mahina And Cristian,2014-04-07,1,"Waialua, HI, United States",Waialua,HI,96791,Oahu,"Waialua, HI",US,United States,21.584711790912348,-158.1256693119004,TRUE,Cabin,Entire home/apt,2,2018,1
16480750,Hokulani Waikiki,14022920,Lina,2014-04-08,1,"Honolulu, HI, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.281029781377388,-157.8295272565293,TRUE,Serviced apartment,Entire home/apt,2,2018,1
7225528,MARINE SURF WAIKIKI CornerUnit+P,14098943,Eddy & Ayumi,2014-04-09,2,"Honolulu, HI, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.28126864614954,-157.82659203375104,TRUE,Apartment,Entire home/apt,3,2018,1
2756823,AlaMoanaHotel $99( fee includes)!!!,14098943,Eddy & Ayumi,2014-04-09,2,"Honolulu, HI, United States",Honolulu,HI,96814,Oahu,"Honolulu, HI",US,United States,21.291231072808742,-157.83825969145303,TRUE,Apartment,Entire home/apt,3,2018,1
4199363,Zen Oasis in the Heart of Waikiki! w/Parking!,14105485,Crystal,2014-04-10,7,"Honolulu, HI, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.282809881841576,-157.82748344087952,TRUE,Apartment,Entire home/apt,3,2018,1
4679106,Tropical Style in Heart of Waikiki w/Parking!,14105485,Crystal,2014-04-10,7,"Honolulu, HI, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.28123718043148,-157.82804869423578,TRUE,Apartment,Entire home/apt,4,2018,1
19038117,"Waikiki Beach Condo, Renovated, Parking, Views",14106082,Nancy,2014-04-10,2,"Honolulu, HI, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.2759802606189,-157.82127577452312,TRUE,Condominium,Entire home/apt,4,2018,1
18961534,Kailua Beachside Paradise,14106082,Nancy,2014-04-10,2,"Kailua, HI, United States",Kailua,HI,96734,Oahu,"Kailua, HI",US,United States,21.41543590500199,-157.74568600461052,TRUE,Apartment,Entire home/apt,4,2018,1
15953223,Waikiki Beach-close! 1 bdrm/kitchen,14143158,Bethany,2014-04-11,96,"Honolulu, HI, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.280045303164822,-157.82801483966227,FALSE,Condominium,Entire home/apt,4,2018,1
2771751,Simple Serenity by the Sea,14174404,Lori And Tunji,2014-04-11,1,"Haleiwa, HI, United States",Haleiwa,HI,96712,Oahu,"Haleiwa, HI",US,United States,21.596245349688562,-158.10064950791667,TRUE,Cabin,Entire home/apt,2,2018,1
6272769,Panoramic Ocean View-Free Parking! $99 #3704,14208711,Thomas,2014-04-12,9,"Honolulu, HI, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.287590299983542,-157.83949505550535,TRUE,Condominium,Entire home/apt,3,2018,1
6272645,Best In Waikiki-Panoramic Ocean-View- $99 #3301,14208711,Thomas,2014-04-12,9,"Honolulu, HI, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.287252741529947,-157.83838970194694,TRUE,Condominium,Entire home/apt,3,2018,1
6271795,Best Ocean View- Free Parking- Renovated $99 #2401,14208711,Thomas,2014-04-12,9,"Honolulu, HI, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.286012458693094,-157.83976206178446,TRUE,Condominium,Entire home/apt,3,2018,1
6464024,Absolutely Oceanfront - Upgraded - Free Parking,14208711,Thomas,2014-04-12,9,"Honolulu, HI, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.28634028743342,-157.83833059883784,TRUE,Condominium,Entire home/apt,4,2018,1
6301993,Best in Building-Oceanfront-Upgraded-Free Parking,14208711,Thomas,2014-04-12,9,"Honolulu, HI, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.284624142016924,-157.83844986597654,TRUE,Condominium,Entire home/apt,4,2018,1
6272310,Best Ocean View -Free Parking- Upgraded $99 #3001,14208711,Thomas,2014-04-12,9,"Honolulu, HI, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.286330251418992,-157.8384916037823,TRUE,Apartment,Entire home/apt,3,2018,1
6302745,Absolutely Oceanfront Studio-60Ft Waterfall Pool,14208711,Thomas,2014-04-12,9,"Kailua, HI, United States",Kailua,HI,96734,Oahu,"Kailua, HI",US,United States,21.42710657988414,-157.7382163146026,TRUE,Apartment,Entire home/apt,3,2018,1
6302372,Absolutely Oceanfront 1 Bedroom Deluxe Kailua,14208711,Thomas,2014-04-12,9,"Kailua, HI, United States",Kailua,HI,96734,Oahu,"Kailua, HI",US,United States,21.427635361205287,-157.73872196504718,TRUE,Bed & Breakfast,Entire home/apt,3,2018,1
2778066,Best Ocean View - Deluxe - Free Parking $99 #2402,14208711,Thomas,2014-04-12,9,"Honolulu, HI, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.28727119910333,-157.83786200546805,TRUE,Condominium,Entire home/apt,3,2018,1
2857508,2 Bed Apt by North Shore Beaches w/AC - Private,14344310,Elaine,2014-04-16,3,"Hauula, HI, United States",Hauula,HI,96717,Oahu,"Hauula, HI",US,United States,21.605839234080236,-157.90710737805807,TRUE,House,Entire home/apt,5,2018,1
4943942,Studio by North Shore Beaches w/AC - Private,14344310,Elaine,2014-04-16,3,"Hauula, HI, United States",Hauula,HI,96717,Oahu,"Hauula, HI",US,United States,21.605543033869736,-157.90524815967268,TRUE,House,Entire home/apt,2,2018,1
6540750,3 Bed Home by North Shore Beaches w/AC - Private,14344310,Elaine,2014-04-16,3,"Hauula, HI, United States",Hauula,HI,96717,Oahu,"Hauula, HI",US,United States,21.605929420161207,-157.90673627939998,TRUE,House,Entire home/apt,7,2018,1
2812528,Kailua Dreams Pali,14388573,Cheryl,2014-04-17,3,"Kailua, HI, United States",Kailua,HI,96734,Oahu,"Kailua, HI",US,United States,21.397078291631512,-157.74031871129307,FALSE,Apartment,Entire home/apt,3,2018,1
3022085,Kailua Dreams Makai,14388573,Cheryl,2014-04-17,3,"Kailua, HI, United States",Kailua,HI,96734,Oahu,"Kailua, HI",US,United States,21.397579013421876,-157.7354073991926,TRUE,Apartment,Entire home/apt,3,2018,1
15006362,"Great Location, Great View, Great Amenities",14388573,Cheryl,2014-04-17,3,"Honolulu, HI, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.28698517918466,-157.83528125755439,TRUE,Condominium,Entire home/apt,2,2018,1
15869851,#Waikiki Private Studio with Amazing view,14391310,Saichi,2014-04-17,2,"Honolulu, HI, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.28532642726303,-157.83345470004835,FALSE,Apartment,Entire home/apt,2,2018,1
15496192,Amazing Condo Heart of Waikiki beach /Free Parking,14391310,Saichi,2014-04-17,2,"Honolulu, HI, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.278455578309774,-157.82687736939764,TRUE,Apartment,Entire home/apt,2,2018,1
2867209,Amazing 2 bedroom on Waikiki Beach,14422665,Evelyne,2014-04-18,1,"Honolulu, HI, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.263552731366865,-157.82079639963644,FALSE,Condominium,Entire home/apt,5,2018,1
2832261,**Gold Coast/Diamond Head/Waikiki Cute Studio**,14489559,Ann,2014-04-20,1,"Honolulu, HI, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.26030580553682,-157.81918720495653,TRUE,Apartment,Entire home/apt,4,2018,1
8764703,Convenient Home in Diamond Head,14596681,Noomi,2014-04-22,1,"Honolulu, HI, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.269604848169884,-157.81039951449966,FALSE,House,Entire home/apt,5,2018,1
2875813,New oceanside home in Ewa Beach.,14699866,Sheila,2014-04-24,2,"Ewa Beach, HI, United States",Ewa Beach,HI,96706,Oahu,"Ewa Beach, HI",US,United States,21.31188308186018,-158.00000806027174,TRUE,House,Entire home/apt,6,2018,1
18808528,Beautiful oceanfront home,14699866,Sheila,2014-04-24,2,"Ewa Beach, HI, United States",Ewa Beach,HI,96706,Oahu,"Ewa Beach, HI",US,United States,21.31280668188739,-157.99933873200186,TRUE,Vacation home,Entire home/apt,10,2018,1
2883904,2 Bd Rms Makaha Treehouse,14740621,Donald,2014-04-26,3,"Waianae, HI, United States",Waianae,HI,96792,Oahu,"Waianae, HI",US,United States,21.469382783408502,-158.21711220141418,TRUE,House,Entire home/apt,5,2018,1
8130358,Hawaii's Last Hideaway.,14740621,Donald,2014-04-26,3,"Waianae, HI, United States",Waianae,HI,96792,Oahu,"Waianae, HI",US,United States,21.47967650622921,-158.2035452777105,FALSE,Condominium,Entire home/apt,7,2018,1
6810936,Makaha Angels Hideaway 2bd rm 2bath,14740621,Donald,2014-04-26,3,"Waianae, HI, United States",Waianae,HI,96792,Oahu,"Waianae, HI",US,United States,21.481921333059763,-158.20296283228214,TRUE,Apartment,Entire home/apt,7,2018,1
17946113,Ko Olina Luxurious 2 Bedroom 2 Bath Beach Villa,14789790,Huan,2014-04-27,1,"Kapolei, HI, United States",Kapolei,HI,96707,Oahu,"Kapolei, HI",US,United States,21.334798459824956,-158.12206541272232,TRUE,Villa,Entire home/apt,6,2018,1
17109631,"Large 1 BDRM, 1 BATH, AC, Free Reserved Parking",14805019,Patrick,2014-04-27,1,"Honolulu, HI, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.287388654276178,-157.83529820197955,TRUE,Apartment,Entire home/apt,4,2018,1
5337259,1 BR with Ocean View & Free Parking,14808535,Tomoko,2014-04-27,1,"Honolulu, HI, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.277184627898773,-157.823108337769,TRUE,Condominium,Entire home/apt,3,2018,1
22768508,Location location! Breeze one bedroom,14816866,Germaine,2014-04-27,1,"Honolulu, HI, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.287265076892258,-157.83431450848894,TRUE,Condominium,Entire home/apt,3,2018,1
2900837,Surf Camp! 1 BDRM with Surf Lessons,14825612,Vin,2014-04-28,4,"Honolulu, HI, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.287505840226565,-157.8325916153886,TRUE,Apartment,Entire home/apt,2,2018,1
3876524,Surf Cottage! Studio & Surf Lessons,14825612,Vin,2014-04-28,4,"Honolulu, HI, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.286084028081806,-157.83235199739983,TRUE,Apartment,Entire home/apt,2,2018,1
3791912,Surf Camp! Surf Lessons & 1 Bedroom,14825612,Vin,2014-04-28,4,"Honolulu, HI, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.285937212405468,-157.83279333806917,TRUE,Apartment,Entire home/apt,2,2018,1
10344743,Surf Camp! 2 BDRM with Surf Lessons,14825612,Vin,2014-04-28,4,"Honolulu, HI, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.28613169558039,-157.83149673576855,TRUE,Apartment,Entire home/apt,4,2018,1
17140707,Ocean Escape,14898273,Misty Ann,2014-04-29,27,"Kailua, HI, United States",Kailua,HI,96734,Oahu,"Kailua, HI",US,United States,21.400010544224898,-157.7323020034726,TRUE,House,Entire home/apt,10,2018,1
4084238,Koolau Haven,14898273,Misty Ann,2014-04-29,27,"Kaneohe, HI, United States",Kaneohe,HI,96744,Oahu,"Kaneohe, HI",US,United States,21.408437026745567,-157.79209376958397,TRUE,House,Entire home/apt,4,2018,1
4084079,Endless Summer,14898273,Misty Ann,2014-04-29,27,"Kailua, HI, United States",Kailua,HI,96734,Oahu,"Kailua, HI",US,United States,21.401861841648685,-157.74101456352142,TRUE,House,Entire home/apt,8,2018,1
4083840,Hauoli Retreat,14898273,Misty Ann,2014-04-29,27,"Kailua, HI, United States",Kailua,HI,96734,Oahu,"Kailua, HI",US,United States,21.4030973114217,-157.74226250560642,TRUE,House,Entire home/apt,14,2018,1
4977910,Tranquility Beachfront,14898273,Misty Ann,2014-04-29,27,"Kailua, HI, United States",Kailua,HI,96734,Oahu,"Kailua, HI",US,United States,21.39815212587632,-157.7308675391323,FALSE,House,Entire home/apt,6,2018,1
4083065,"3 bed, 3 bath with private pool",14898273,Misty Ann,2014-04-29,27,"Kailua, HI, United States",Kailua,HI,96734,Oahu,"Kailua, HI",US,United States,21.409240713325406,-157.74441920651842,TRUE,House,Entire home/apt,6,2018,1
3986979,Makana's Place 3 Bedroom,14898273,Misty Ann,2014-04-29,27,"Kailua, HI, United States",Kailua,HI,96734,Oahu,"Kailua, HI",US,United States,21.40103157140098,-157.75069546950553,TRUE,House,Entire home/apt,8,2018,1
7986905,Surf Suite,14898273,Misty Ann,2014-04-29,27,"Waimanalo, HI, United States",Waimanalo,HI,96795,Oahu,"Waimanalo, HI",US,United States,21.335888767460442,-157.69989388293504,TRUE,Apartment,Entire home/apt,3,2018,1
